Implementation smell,Namespace,Class,File,Method,Description
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ListPrice"' "ListPrice"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ListPrice"' "ListPrice"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ListPrice"' "ListPrice"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "MakeFlag"' "MakeFlag"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductLine"' "ProductLine"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 10);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductLine"' "ProductLine"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 10);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductModelId"' "ProductModelID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 11);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductModelId"' "ProductModelID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 11);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductNumber"' "ProductNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 12);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductNumber"' "ProductNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 12);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductSubcategoryId"' "ProductSubcategoryID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 13);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ProductSubcategoryId"' "ProductSubcategoryID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 13);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ReorderPoint"' "ReorderPoint"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 14);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "ReorderPoint"' "ReorderPoint"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 14);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 15);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SafetyStockLevel"' "SafetyStockLevel"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 16);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SafetyStockLevel"' "SafetyStockLevel"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 16);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SellEndDate"' "SellEndDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 17);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SellStartDate"' "SellStartDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 18);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Size"' "Size"' true' "NVarChar"' 5' 0' 0' false' ""' null' typeof(System.String)' 19);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Size"' "Size"' true' "NVarChar"' 5' 0' 0' false' ""' null' typeof(System.String)' 19);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SizeUnitMeasureCode"' "SizeUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 20);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "SizeUnitMeasureCode"' "SizeUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 20);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "StandardCost"' "StandardCost"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 21);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "StandardCost"' "StandardCost"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 21);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "StandardCost"' "StandardCost"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 21);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Style"' "Style"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 22);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Style"' "Style"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 22);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Weight"' "Weight"' true' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 23);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Weight"' "Weight"' true' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 23);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Weight"' "Weight"' true' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 23);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "WeightUnitMeasureCode"' "WeightUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 24);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "WeightUnitMeasureCode"' "WeightUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 24);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The following statement contains a magic number: this.AddElementMapping("ProductCategoryEntity"' @"AdventureWorks"' @"Production"' "ProductCategory"' 4' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductCategoryEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductCategoryEntity"' "ProductCategoryId"' "ProductCategoryID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductCategoryEntity"' "ProductCategoryId"' "ProductCategoryID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductCategoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The following statement contains a magic number: this.AddElementMapping("ProductCostHistoryEntity"' @"AdventureWorks"' @"Production"' "ProductCostHistory"' 5' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductCostHistoryEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2);
