Project,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Imperative Abstraction,Unnecessary Abstraction,Multifaceted Abstraction,Unutilized Abstraction,Duplicate Abstraction,Deficient Encapsulation,Unexloited Encapsulation,Broken Modularization,Insufficient Modularization,Hub-like Modularization,Cyclically-dependent Modularization,Wide Hierarchy,Deep Hierarchy,Multipath Hierarchy,Cyclic Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Missing Hierarchy,Broken Hierarchy,Long Method,Complex Method,Long Parameter List,Long Identifier,Long Statement,Complex Conditional,Virtual Method Call from Constructor,Empty Catch Block,Magic Number,Duplicate Code,Missing Default,LOC
spazzarama_Direct3DHook,0,2,0,0,3,0,0,1,2,0,11,14,1,0,0,0,0,0,0,0,0,0,2,0,0,1,6,13,8,0,69,3,0,15,229,0,2,5016
specflowreporting_SpecFlow.Reporting,0,0,1,0,0,0,0,0,6,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,2,0,1,1140
speps_XInputDotNet,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,0,163,0,0,1167
spiiin_CadEditor,0,2,0,1,1,0,0,6,3,0,13,7,46,0,3,14,0,36,0,0,0,0,9,0,0,0,24,34,76,0,226,23,0,5,3763,0,0,20985
splunk_splunk-sdk-csharp,0,0,0,1,0,0,0,9,18,0,7,20,3,0,22,5,1,105,3,0,0,0,2,19,0,55,2,12,4,0,6,0,0,2,49,0,0,20877
splunk_splunk-sdk-csharp-pcl,0,1,0,1,1,0,0,6,13,0,27,35,1,0,12,6,1,53,3,0,0,9,21,14,0,19,3,19,17,0,71,5,0,7,119,0,3,31965
spouliot_Touch.Unit,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,5,1,0,9,2,0,0,5,0,1,979
spring-projects_spring-net,2,42,1,10,49,7,1,111,95,4,290,558,46,13,34,92,3,93,15,0,6,3,69,174,29,85,12,212,202,37,1238,29,46,23,818,1,15,215437
spring-projects_spring-net-amqp,0,3,0,0,6,1,0,9,2,0,49,19,6,0,2,9,0,13,1,0,0,0,6,1,3,9,0,24,27,6,143,3,4,0,34,0,0,17877
spring-projects_spring-net-codeconfig,0,1,0,0,2,0,0,8,0,0,24,28,0,0,2,0,0,2,0,0,0,0,0,2,4,0,0,6,0,0,46,0,0,0,24,0,0,6290
sq_Fracture,0,2,0,4,9,0,0,1,15,0,100,1,75,2,0,6,0,41,2,0,0,0,0,0,1,8,4,31,23,0,75,0,2,11,237,0,3,22435
sq_JSIL,20,7,0,6,9,8,0,8,100,0,173,12,110,35,3,34,0,63,7,0,0,29,16,0,6,78,21,194,119,17,565,52,2,5,2770,0,36,46457
Squirrel_Squirrel.Windows,0,0,0,1,3,0,0,2,5,0,17,0,9,0,4,16,0,32,0,0,0,0,0,0,0,0,6,47,21,1,187,13,0,0,504,0,10,14496
srkirkland_DataAnnotationsExtensions,0,0,0,0,4,0,0,0,16,0,47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,11,0,0,0,11,0,0,1784
sruon_ffxivlib,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,2,0,0,1,0,0,0,0,0,0,11,0,4,12,0,39,1,0,1,153,0,0,5231
sschmid_Entitas-CSharp,0,2,1,3,4,0,0,5,21,0,66,0,10,2,4,1,0,2,5,0,0,0,2,1,0,7,0,20,11,0,180,0,0,0,99,0,5,10604
sskodje_wpfchrometabs-mvvm,0,0,1,0,2,0,0,0,16,0,14,4,5,0,2,2,0,5,0,0,0,0,0,2,1,0,1,5,15,0,17,2,0,0,47,0,1,2643
sta_websocket-sharp,2,2,0,1,1,1,0,7,1,0,3,69,0,0,1,13,0,38,0,0,0,0,3,1,0,0,3,27,24,0,63,8,0,12,577,0,1,21839
stack72_TeamCitySharp,0,1,0,1,1,0,0,0,16,0,4,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,1,3,0,33,0,0,0,3,0,0,2126
StackExchange_StackExchange.DataExplorer,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,8,1,0,10,2,0,0,1,0,2,1294
stackify_stackify-api-dotnet,0,0,0,0,0,0,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,8,0,0,3,0,0,0,939
stakach_IIS-X-Sendfile-plugin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,14,0,0,185
stampsy_rx-monotouch,0,3,0,3,6,2,1,3,28,0,40,130,0,0,2,9,0,7,2,0,0,0,5,82,3,0,12,7,51,0,77,2,0,0,29,2,4,49633
stanzhai_Html2Article,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,95,0,0,761
Starstructor_starstructor,9,4,0,0,4,2,1,1,12,0,0,26,11,0,5,3,0,9,0,0,0,1,0,1,3,5,8,23,39,0,184,9,0,0,1084,0,0,8048
statianzo_Fleck,0,1,0,0,1,0,0,0,0,1,6,0,7,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,14,1,0,0,71,0,1,1500
statianzo_PostLog,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
staxmanade_EventAggregator.Net,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1410
Stealth2012_meridian,72,16,1,0,13,7,1,13,44,0,103,23,7,3,6,12,2,22,1,0,0,2,0,8,8,34,4,78,27,0,205,8,0,4,410,0,28,28067
SteamDatabase_SteamToTwitter,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,13,0,0,367
SteamRE_open-steamworks,1,1,0,1,3,1,0,2,319,0,668,190,494,5,246,157,0,10,1,0,0,1,2,0,0,20,5,6,291,26,3678,2,0,3,343,0,0,48752
SteamRE_SteamKit,0,1,0,0,2,0,0,1,9,4,9,7,11,0,0,3,0,0,0,0,0,0,0,6,0,0,3,23,0,0,37,2,0,2,160,0,4,6828
StefanOssendorf_SecurityHeadersMiddleware,0,2,0,0,1,0,0,0,4,0,13,2,0,0,2,1,0,3,0,0,0,0,0,1,0,1,0,2,0,0,30,0,0,0,27,0,0,5188
steforster_Remact.Net,1,1,0,0,2,0,0,3,8,0,6,2,16,0,2,0,0,17,0,0,0,0,7,3,0,0,5,22,17,0,53,1,1,7,221,0,0,8930
Stents-_XOutput,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,8,9,1,32,0,0,1,832,0,2,2570
StephenCleary_AsyncDiagnostics,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,321
SteveBate_MiniBus,0,1,0,0,3,1,0,0,2,0,3,0,0,0,1,4,0,5,1,0,0,0,1,0,0,0,1,10,1,0,52,8,0,0,184,0,2,3262
stevedonovan_MonoLuaInterface,0,0,0,1,0,0,0,3,6,0,4,1,8,2,1,6,0,35,0,0,0,0,0,1,1,0,3,12,7,0,36,4,0,2,190,0,0,4231
stevegreatrex_ProxyApi,0,2,0,0,0,0,0,2,6,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,19,1,0,0,0,0,0,1942
stevehodgkiss_restful-routing,1,2,0,1,6,0,0,0,73,0,105,1,5,0,29,0,0,2,2,0,0,5,0,0,0,7,0,2,4,0,14,0,1,0,15,0,1,4016
stirno_FluentAutomation,1,3,0,0,3,1,0,1,1,0,15,0,9,1,3,20,0,0,0,0,0,2,0,0,0,1,0,6,9,0,145,0,0,18,20,0,2,8893
stocksharp_stocksharp,2,10,7,6,48,1,0,33,138,2,142,51,52,19,23,34,0,251,10,0,0,0,23,21,4,31,27,167,67,1,592,14,1,10,2099,0,46,164148
stoneharry_Spell-Editor-GUI-V2,6,3,0,1,0,1,0,10,22,0,4,5,43,0,4,2,1,0,0,0,0,0,0,1,0,0,6,26,2,1,79,1,0,1,962,0,2,7842
stramit_SSE,0,0,0,1,0,0,0,2,58,0,8,0,13,0,4,7,0,13,5,0,0,0,3,16,0,51,7,20,2,1,84,4,1,0,161,0,12,11567
streamanalytics_samples,0,0,0,0,2,0,0,1,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,21,0,0,3,91,0,1,1557
Strilanc_PickleJar,0,3,1,0,4,0,0,0,3,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,1,30,0,0,0,8,0,0,2435
studyzy_imewlconverter,0,13,0,7,15,12,0,11,34,3,52,103,24,4,9,19,0,3,9,0,6,0,37,78,0,21,23,184,53,3,156,33,0,6,4019,3,21,83060
subsonic_SubSonic-2.0,3,3,0,1,2,0,0,6,23,1,26,24,7,0,20,58,1,38,0,0,0,0,4,26,0,16,17,138,27,2,452,15,3,10,831,0,6,43591
subsonic_SubSonic-3.0,6,5,1,1,5,4,1,10,8,0,33,6,6,0,10,29,0,18,2,0,4,0,2,19,1,15,7,68,9,2,151,10,0,5,526,1,28,21958
subsonic_SubSonic-3.0-Templates,0,0,0,0,2,0,0,0,1,5,31,74,15,0,0,33,0,64,0,0,0,0,0,0,0,0,6,2,13,0,5,0,0,0,188,0,0,12980
SubtitleEdit_plugins,1,8,0,0,5,1,0,9,26,0,19,24,52,0,9,25,0,46,0,0,0,0,7,2,0,9,46,146,70,1,627,93,0,26,6722,4,33,48363
sucaba_IronTextLibrary,5,17,0,8,19,2,1,22,502,0,520,78,48,0,46,59,0,103,4,0,17,14,15,9,0,43,34,169,279,1,196,7,0,11,989,3,45,63609
superstator_Swaggeratr,0,0,0,0,3,0,0,0,19,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,4,4,0,15,0,0,0,0,0,1,1366
svn2github_npoi,61,65,0,49,51,38,0,100,636,9,800,1731,918,247,308,243,11,758,29,0,4,258,136,308,56,145,87,684,368,24,1247,112,34,42,9150,2,221,550900
Swarmops_Swarmops,21,13,1,5,23,8,1,30,42,1,203,124,45,6,15,20,5,110,3,0,3,0,3,42,5,91,28,173,188,14,1519,14,0,48,2410,0,7,96110
Swoogan_Octopus-Cmdlets,0,1,0,1,0,0,0,0,0,0,33,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,11,0,0,4,0,0,1,3271
swxben_docx-template-engine,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,80
SymbolSource_SymbolSource.Community,0,0,0,1,2,0,0,1,25,0,24,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,2,2,0,29,1,0,0,8,0,0,2463
Synergex_Baconography,5,15,0,2,18,5,0,8,49,0,68,24,10,4,13,22,0,8,3,0,0,0,25,6,5,1,12,72,31,5,226,30,3,45,1313,2,16,28633
synhershko_HebMorph,0,3,0,0,2,0,0,0,4,0,20,48,18,0,2,2,0,0,0,0,0,0,2,0,1,2,9,27,14,0,42,6,0,3,232,0,28,8772
SyntaxC4-MSFT_AzureQuickStartsProjects,0,0,0,0,0,0,0,7,20,0,7,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,4,4,7,13,125,2,0,0,48,0,0,4528
Taggersoft_SharpMTProto,0,6,0,4,13,0,0,0,164,0,159,4,0,0,10,2,0,0,0,0,0,0,0,0,0,0,4,15,32,4,103,0,0,0,189,0,0,9150
Taggersoft_SharpTelegram,0,0,0,1,0,0,0,0,439,0,24,2,0,0,46,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6776
takeshik_yacq,1,8,0,2,7,6,0,1,14,0,64,76,2,0,0,52,0,27,10,0,0,27,0,30,0,28,15,64,198,0,855,4,0,1,184,0,29,42101
tamasflamich_effort,6,9,1,0,7,1,0,6,10,0,20,39,2,0,8,13,0,1,0,0,0,0,14,5,0,3,2,30,15,2,142,5,0,1,81,0,5,16400
tangxuehua_enode,1,6,0,1,9,0,0,2,14,0,16,0,2,0,5,0,0,3,2,0,0,0,2,0,0,25,0,7,14,3,218,0,0,1,66,0,0,8264
tangxuehua_equeue,7,6,1,0,8,3,1,2,21,0,45,11,2,0,5,2,0,7,0,0,0,0,0,0,0,1,2,8,17,1,201,0,0,0,212,0,0,8960
TaoK_PoorMansTSqlFormatter,0,1,1,0,5,0,0,10,8,0,22,38,13,0,8,12,0,0,0,0,0,0,0,2,0,0,15,32,18,6,433,63,0,1,3759,0,2,15903
taraniselsu_TacExamples,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,260
TargetProcess_Tp.Core.Functional,0,0,0,0,2,0,0,0,16,0,29,0,0,0,0,2,0,5,0,0,0,2,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1019
Taritsyn_MsieJavaScriptEngine,1,4,0,1,4,0,1,2,21,0,14,34,1,2,1,10,0,34,0,0,0,0,1,14,0,9,0,11,29,3,45,1,0,3,2,0,0,13889
tathamoddie_System.IO.Abstractions,0,0,0,0,0,0,0,1,0,0,5,14,0,0,3,12,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,2506
tavis-software_Link,0,0,0,2,2,0,0,1,83,0,16,0,0,0,1,0,0,0,2,0,1,0,0,0,0,82,1,9,4,1,10,1,0,2,33,0,3,2789
tavis-software_RestAgent,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,636
tavis-software_Tavis.Link,0,0,0,2,2,0,0,1,83,0,16,0,0,0,1,0,0,0,2,0,1,0,0,0,0,82,0,7,2,1,10,1,0,2,33,0,3,2789
tavis-software_Tavis.PrivateCache,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,8,4,0,0,26,0,0,978
tawman_git-unite,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,245
teamdev_DensoDB,0,3,1,0,3,0,0,2,10,0,20,1,3,0,7,2,0,4,0,0,0,0,1,0,0,0,0,3,1,0,22,1,0,1,52,0,0,3465
Technicolour_Trakt-for-Mediaportal,5,3,0,2,2,10,0,4,118,0,37,152,15,0,33,57,5,25,1,0,0,0,0,20,3,2,135,253,77,0,788,9,0,10,1242,0,84,54693
TEdit_Terraria-Map-Editor,16,7,0,0,7,6,0,3,7,2,66,18,38,0,3,12,1,1,0,0,0,0,6,6,0,0,21,70,54,0,315,51,0,6,8627,1,41,26845
TehGimp_KerbalMultiPlayer,0,0,0,1,1,0,0,3,6,0,10,1,33,0,3,7,0,13,0,0,0,0,0,0,0,0,20,64,3,8,328,36,0,52,1243,0,19,12852
tejacques_AsyncBridge,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
tejacques_ConfigManager,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,1,3,0,0,566
tejacques_Option,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,915
tekmaven_nClam,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,471
tekpub_mvc3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,64,0,0,778
tekpub_mvcmusic,0,0,0,0,0,0,0,0,7,0,12,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,3552
telerik_kendo-examples-asp-net,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,191
telerik_kendo-examples-asp-net-mvc,0,0,0,0,0,0,0,2,4,1,21,11,2,0,3,1,0,3,0,0,0,0,2,0,0,0,0,1,6,0,46,0,0,0,34,0,0,12476
telerik_razor-converter,0,0,0,0,3,0,0,3,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,8,0,0,0,12,0,0,1646
telerik_win8-xaml-sdk,0,0,3,0,15,0,0,1,76,0,199,1,6,0,7,0,0,1,0,0,0,0,75,0,0,0,9,4,42,0,8,0,0,0,333,0,0,12729
TelerikAcademy_High-Quality-Code,3,6,2,0,2,1,0,6,45,0,99,83,32,0,5,7,0,13,0,0,0,0,17,0,2,9,32,106,49,5,82,117,2,2,2819,6,9,25382
TelerikAcademy_SchoolAcademy,0,0,1,1,0,0,0,0,32,0,28,0,0,0,15,0,0,29,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,28,0,0,3676
TeleSign_csharp_telesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,6,0,0,0,0,0,0,590
tenor_RestBus,1,5,0,0,3,0,0,2,6,1,16,1,4,0,2,4,0,7,0,0,0,0,2,2,0,1,2,16,32,1,90,6,2,25,130,0,0,9673
tenor_ServerToolkit,0,0,0,0,2,0,0,0,2,0,2,6,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,20,0,0,0,2,0,0,2568
terrajobst_NQuery,6,5,0,4,3,4,0,14,28,1,44,7,30,0,2,34,1,15,4,0,0,0,22,6,0,19,46,124,44,18,336,24,0,0,638,0,12,38154
terryso_PCRemote,0,1,0,0,2,0,0,2,4,0,15,4,4,1,5,2,0,0,2,0,0,0,3,0,0,0,3,10,4,0,26,4,0,4,372,0,5,4754
Tesserex_C--MegaMan-Engine,6,19,0,8,10,6,1,13,111,0,61,9,28,4,24,13,1,91,10,0,0,4,31,4,3,6,15,78,31,1,269,14,1,5,1994,0,36,40143
TestStack_ConventionTests,0,0,0,1,1,0,0,0,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655
TestStack_White,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,437
Teun_SimpleBrowser.WebDriver,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,779
tewuapple_WinHtmlEditor,0,0,0,1,0,0,0,2,3,0,8,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,8,17,10,0,40,2,0,5,609,0,3,8920
tfsaggregator_tfsaggregator,3,5,0,0,6,1,1,1,18,0,15,1,1,0,1,3,0,0,0,0,0,3,1,2,0,2,0,2,10,0,46,0,0,0,23,0,0,3871
tfsbuildextensions_BuildManager,0,2,0,2,2,0,0,3,27,6,19,16,4,0,12,9,0,0,1,0,0,0,2,0,0,19,5,28,8,2,120,1,0,1,29,0,10,14553
tgjones_gemini,0,19,1,0,14,1,0,6,99,1,101,12,59,5,19,6,0,22,5,0,0,1,5,3,0,21,3,14,12,1,92,4,1,3,94,0,3,41194
tgjones_meshellator,4,5,1,0,4,0,0,4,14,2,13,8,16,0,4,5,0,1,1,0,0,0,9,0,0,11,8,30,10,0,31,0,0,0,676,0,1,7896
tgjones_rasterizr,8,15,1,0,11,0,0,5,28,0,71,4,47,0,7,2,0,10,1,0,0,2,5,5,0,1,10,25,61,2,85,3,0,0,211,0,2,10287
ThanosSiopoudis_FMScoutFramework,0,2,0,0,2,0,0,14,16,0,12,0,25,0,16,2,0,10,2,0,0,0,0,15,0,10,0,3,4,0,14,1,0,2,59,0,0,9547
Thashiznets_PWDTK.NET,0,0,1,0,1,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,12,0,0,1,30,0,0,723
TheAirlineProject_tap-desktop,50,20,0,0,19,51,1,15,10,1,155,67,18,0,9,28,5,40,2,0,0,1,0,1,1,6,41,128,244,2,1386,9,1,5,5911,5,41,60444
theaob_wpXml2Jekyll,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,15,0,0,300
TheBerkin_Devcom,0,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,0,24,0,0,0,4,0,0,0,1,0,9,9,0,13,2,0,0,3,0,0,1682
TheBerkin_Manhood,16,11,1,0,8,6,1,9,4,1,24,33,7,0,1,13,0,12,0,0,0,6,17,1,1,0,8,47,39,0,92,13,0,0,888,1,21,21033
TheBerkin_Rant,16,11,1,0,8,6,1,9,4,1,24,33,7,0,1,13,0,12,0,0,0,6,17,1,1,0,8,47,39,0,92,13,0,0,888,1,21,21033
TheBerkin_Stringes,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,4,0,0,0,1,7,13,0,14,1,0,0,6,0,0,2119
theburningmonk_SimpleSpeedTester,0,1,0,0,0,0,0,2,1,1,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,62,5,0,2,197,0,4,2700
TheCloudlessSky_Harbour.RedisSessionStateStore,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,0,3,0,0,516
TheCloudlessSky_NHibernate.Caches.Redis,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,4,0,0,1035
TheCodeKing_XDMessaging.Net,0,3,0,0,4,1,0,0,4,0,13,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,6,10,0,17,1,0,14,70,0,0,3397
thedersen_UnityAutoMoq,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121
thedillonb_CodeBucket,0,0,0,1,2,0,0,4,32,0,17,6,2,0,19,1,0,15,0,0,0,0,0,0,0,0,3,7,10,0,17,0,0,1,2,0,1,3709
thelinuxlich_artemis_CSharp,20,20,1,0,10,0,0,0,10,0,12,46,0,0,0,5,0,11,0,0,0,0,15,10,10,0,0,10,26,0,50,0,0,0,83,0,5,20106
themotleyfool_Lucene.Net.Linq,1,1,1,1,5,1,0,1,6,0,45,1,0,0,1,2,0,2,0,0,0,1,2,0,4,2,0,4,14,0,54,1,0,0,6,0,3,6441
themotleyfool_NuGet,3,14,0,2,11,1,0,20,50,0,82,4,4,0,20,20,0,45,2,0,1,2,13,9,0,4,14,93,296,10,819,12,0,39,181,0,10,49554
thespooler_ffmpeg-shard,0,2,0,1,5,0,0,2,25,0,59,23,34,0,24,3,0,1,0,0,0,0,2,1,0,0,1,2,56,0,9,0,0,0,48,0,1,6525
thinkpixellab_bot,2,2,0,2,10,0,0,5,10,0,146,2,0,0,0,6,0,8,1,0,0,1,0,3,0,5,2,37,21,0,87,4,2,11,778,0,10,20872
thinkpixellab_Tasks.Show,1,2,0,0,4,0,0,2,3,0,40,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,7,23,1,22,4,1,3,66,0,1,5565
thinktecture_Thinktecture.IdentityManager.AspNetIdentity,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,0,0,628
thinktecture_Thinktecture.IdentityManager.MembershipReboot,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,10,0,0,0,0,0,0,604
thinktecture_Thinktecture.IdentityModel.45,0,0,2,0,3,0,0,0,12,0,58,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,35,0,0,3,7,0,0,2864
thinktecture_Thinktecture.IdentityServer.v3.EntityFramework,0,1,0,0,2,0,0,5,16,0,22,5,0,0,6,2,0,19,0,0,0,0,1,1,0,0,1,1,1,2,26,0,1,0,10,0,0,3527
thinktecture_Thinktecture.IdentityServer.v3.WsFederation,0,3,0,0,4,0,0,7,2,0,16,5,0,0,1,2,0,1,0,0,0,0,2,0,0,0,2,2,13,2,42,1,0,0,11,0,0,3621
thoemmi_7Zip4Powershell,0,0,1,0,1,0,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,582
thoemmi_TinyLittleMvvm,0,1,0,0,1,0,0,5,6,0,9,1,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,21,0,0,0,0,0,0,3128
ThomasArdal_NuGetPackageVisualizer,0,0,0,0,0,0,0,1,5,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,2,0,1,1131
thomaslevesque_NHotkey,0,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,0,0,0,8,0,0,700
thomaslevesque_WpfAnimatedGif,0,0,1,0,0,0,0,0,2,0,3,0,0,1,0,2,0,3,0,0,0,7,0,0,0,0,0,3,0,0,6,0,0,0,47,0,2,1872
ThuCommix_Sharpex2D,0,2,0,0,1,2,0,0,3,0,24,16,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,3,0,66,0,0,2,556,0,1,6565
tibel_Caliburn.Light,0,0,0,1,2,0,0,1,17,0,30,7,7,0,2,1,0,1,0,0,5,0,3,2,0,7,0,2,13,1,24,0,0,1,18,0,0,8213
TICLAB_SharpSquare,0,0,0,1,0,0,0,0,30,0,10,0,0,0,15,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2312
tidepowerd_GPU.NET-Example-Projects,0,0,0,0,1,0,0,0,1,0,7,13,0,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,13,3,51,0,0,0,99,0,0,2971
timabell_ef-enum-to-lookup,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,860
timclipsham_tfs-hipchat,0,0,0,1,1,0,0,0,12,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,1637
timheuer_callisto,0,2,0,0,4,0,0,1,5,0,47,14,0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,12,3,0,37,5,1,3,228,0,5,8601
TimSchlechter_SpecResults,0,0,1,0,0,0,0,0,6,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,1,1140
TimSchlechter_Swagger.Codegen.Net,0,1,0,0,2,0,0,2,28,0,14,4,0,0,10,3,0,6,0,0,0,0,0,0,0,3,2,8,0,0,40,5,0,0,183,0,2,3838
tinysnake_microsoft-owin-security-qq,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,5,0,0,364
