Project,Unnecessary Abstraction,Imperative Abstraction,Multifaceted Abstraction,Unutilized Abstraction,Duplicate Abstraction,Deficient Encapsulation,Unexloited Encapsulation,Broken Modularization,Insufficient Modularization,Hub-like Modularization,Cyclically-dependent Modularization,Wide Hierarchy,Deep Hierarchy,Multipath Hierarchy,Cyclic Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Missing Hierarchy,Broken Hierarchy
murrple-1_APNGManagement,2,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,21
Mushroog_KSP_Proximity,0,0,2,6,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
MusicDemon_CPlan.SRP,0,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
mvba_hbm-to-fnh,2,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwiedemeyer_ProxySwitcher,4,3,3,4,7,141,0,1,5,0,38,1,0,0,0,0,1,2,1
mwijnands_Parsers,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
myget_webhooks-sign-package,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-mcdonnell_DCouple.IO,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-mcdonnell_DCouple.Mongo,2,0,0,1,4,0,0,0,10,0,8,0,0,0,0,0,0,0,0
mylodavidd_SoloFaster,2,0,1,1,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0
myruiner_C--Excel-Wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0nick_pewpew,4,1,3,4,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0
nachocove_DnDns,0,4,0,0,9,0,0,1,0,0,6,1,0,1,0,0,1,0,5
naegelyd_therawii,12,0,4,1,4,49,11,9,4,0,81,0,0,0,27,2,0,0,3
nage31_PasswordCrackerAssignment,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nakayamaqs_Boy7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nanangp_perfcounterhelper-mod,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
nano-byte_LightTag,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nardin_Wildcat,14,0,0,8,2,10,0,1,0,0,4,0,0,0,0,2,0,0,4
NashXam_wallet-sized,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathanmenhinnitt_qdaf,4,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
NAVERTICA_Navertica.SharePoint.Extensions,2,1,0,15,3,4,1,0,11,0,0,0,0,0,0,0,0,0,0
Nazerbayev_Kvas,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazgul07_ActiveDirectoryPasswordRecycler,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nccgroup_UPnP-Pentest-Toolkit,1,1,6,0,11,1,0,0,4,0,10,0,0,0,0,0,0,0,0
ncoussemacq_influxdb.net,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nCubed_Katas-ImperialArmy,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
ndd305_Common,6,2,4,8,21,39,0,6,9,0,10,0,0,0,0,0,0,0,0
necora_ank_git,4,7,19,92,16,4,0,3,13,0,18,1,0,0,0,4,1,0,3
nefrock_voiceversa-win-api,1,1,3,4,12,2,0,3,4,0,14,0,0,0,0,9,0,0,0
neismit_emds,91,47,65,125,58,35,10,14,56,2,345,22,0,104,0,177,42,0,64
nelsonduvall_greyhoundracingcore,3,3,2,10,9,0,0,1,1,0,0,0,0,0,0,0,8,0,0
nem-e5i5_Autolithium.core,8,1,1,11,12,15,0,2,3,0,0,0,0,0,2,2,0,0,0
nemec_generator,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemto_Analog,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
neo2018_ZYFC,29,9,23,133,62,20,0,4,43,0,15,0,0,0,2,2,39,0,4
neokabuto_SFML.NET-Examples,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0
NeosIT_generic-exchange-transport-agent,11,1,1,6,1,0,0,4,0,0,4,0,0,0,0,1,0,3,0
netcd_netcd,2,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
netcordovaleon_UPC-TransSoft,11,0,0,42,0,0,0,14,0,0,0,1,0,0,0,1,0,0,2
NetlabSharedSource_SitecoreUserSync,0,2,0,13,8,1,1,1,2,0,0,0,0,0,0,1,1,0,1
neumann1990_CodingKatas,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevtum_LucidCQRS,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NeWbY100_AudioVideoLib,20,5,1,43,7,0,1,8,3,0,0,1,0,0,9,1,24,0,10
newrelic-platform_newrelic_dotnet_wikipedia_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NexusEast_Console-Tile-Editor,1,1,2,0,1,10,0,0,0,0,8,0,0,0,0,5,3,0,0
nforza_Memoization,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngpitt_fusor-control,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
NGTDI_Server,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nguyenkims_kaggle,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nhalflants_SpaceView,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ni1ius99_GraphComposite,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NickVanderPyle_NesEmu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolaspetit95_TinySock,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nicopretorius_datacat-main,3,3,0,8,16,6,0,0,1,0,1,0,0,0,0,1,0,0,1
nightwolfz_Game1,0,0,2,24,2,36,0,0,4,0,38,0,0,0,6,0,0,0,0
nigihayami_dataPump.det,2,1,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0
niik_switchboard,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0
nikita270a_ExchangeKernel,1,0,0,1,0,7,1,0,0,0,0,0,0,0,4,0,0,0,0
niklaslundberg_VisualStudio-UF,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NikolaR_Convenience.EntityFramework,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nikolms_TestAPI,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nimgoble_NimMoto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ningkyolei_.NET,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NIPOSoftware_Nfield-Powershell,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nirklav_ScreenshotPlugin,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
nishanil_XHacknight-Samples,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nishesj_callbreak,3,0,2,0,0,15,0,1,2,0,6,0,0,0,0,1,0,0,3
nissbran_coding-katas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nissehutt_sharp-calculator,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitemice_wpTracker,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nkeddie_ACRO,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nlafratta_ZCalcEngine,0,3,1,0,0,2,0,0,1,0,11,0,0,0,0,0,0,0,0
nobiruwa_js-ast-csharp,23,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
nodoid_xaml-utils,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NoesisLabs_OathMultiFactorAuthenticationProvider,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nokia-developer_audio-recorder,1,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
nokia-developer_camera-explorer,1,0,1,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
nokia-developer_hardware-info,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nokia-developer_music-explorer,1,1,0,12,11,0,0,1,0,0,3,0,0,0,0,0,0,0,0
nootn_ClinImIm,8,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NordicSemiconductor_Windows-nRF-Toolbox,4,3,7,32,16,15,0,2,1,0,1,1,0,0,0,4,10,0,0
nordvall_almtools,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Normanator_CsvPick,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Northern-Path-Technologies_Rain-Generator,0,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notpod_wpd-lib,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
novar0_CollectionLinq,0,0,0,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
npcook_infinichat-client,8,4,5,10,2,4,3,1,0,0,25,0,0,0,2,0,2,0,3
NpoSaut_netMini100Burner,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npp-plugins_hasher,4,0,1,8,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
nreal_Automated,1,1,0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
nrother_fast-view,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nrother_simple-c,3,4,0,2,0,1,4,0,1,0,7,0,0,0,1,0,0,1,11
nstublen_fundamentals-samples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nterry_PipeWrench,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
ntisservices_ntis-dotnet-web-services-Release2.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NtreevSoft_CommandLineParser,0,1,1,5,5,2,0,0,2,0,13,0,0,0,0,1,0,0,3
Nuke928_NSPkgMgr,0,0,0,0,4,4,0,1,0,0,15,0,0,0,4,0,0,0,0
NullBy7e_SteamLibraryManager,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nvdvlies_MileageTracker.AspNetWebApi,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
nwilder0_SmartConnect,106,45,87,22,111,24,21,7,314,14,981,6,0,0,99,41,9,28,38
nxp040_Cat_Game,0,0,2,1006,68,1002,0,0,4,0,0,4,0,0,0,60,34,0,0
o2platform_FluentSharp_Fork.WatiN,8,0,4,41,56,60,1,2,33,0,104,5,0,0,31,15,21,2,22
oanda_csharp-exchange-rates,7,0,0,6,0,1,0,3,0,0,0,0,0,0,1,0,0,0,4
oanda_CSharpLibAPISample,12,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
oanda_rest-csharp-refimpl,19,0,0,17,1,32,0,13,2,0,0,0,0,0,0,0,0,0,7
ObelixSoftware_CSharp4Blackberry7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
objectcraftworks_iChef,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
objorke_CodePlexMigrationTools,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OccupOS_OccupOSNode,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ockertv_Elmah,9,4,3,13,7,5,0,2,0,0,8,0,0,0,1,1,13,0,0
oexenhave_SirenSharp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OffByOneStudios_NVNC,0,0,5,1,5,3,0,0,8,0,33,0,0,0,0,1,3,0,0
OfficeDev_CloudTopia-Code-Sample,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OfficeDev_ews-managed-api,13,18,19,39,26,0,3,9,20,2,683,7,0,6,4,19,48,0,5
OfficeDev_Office365-Discovery-Service-Sample,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OfficeDev_SharePoint-Code-Analysis-Framework-Rules,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offi_EverydayToolkit,4,0,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ogilenchenko_TSKManager,6,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0
oguna_SharpXFileParser,5,2,4,0,0,12,0,4,3,0,0,0,0,0,0,0,0,0,0
okertanov_Rimto,7,0,3,2,1,1,0,0,5,0,15,0,0,0,0,4,0,0,0
old-games_game-utilities,1,3,12,5,2,92,0,0,13,0,25,0,0,0,0,2,0,0,9
olegoga_wcflib,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oliver-johnston_betfair-base,27,1,1,35,0,0,0,14,2,0,0,0,0,0,0,1,0,0,0
olivierlizotte_Iso-PeptidAce,3,2,1,12,7,9,0,0,2,0,3,0,0,0,0,0,0,0,2
olivierlizotte_PeptidAce.Library,3,1,6,13,7,47,1,1,7,0,30,0,0,0,2,0,0,0,2
olivierlizotte_PeptidAce.Server,1,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ollie-williams_gabardine,16,3,1,13,0,1,0,5,3,0,42,0,0,0,8,6,0,0,2
omgnick_Runner,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omgtehlion_QtSpy,2,3,6,9,3,1,0,2,3,0,65,0,0,0,0,9,0,0,2
onatm_smartcitizen-api,4,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
OneNoteDev_OneNoteAPISampleWinStore,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
onixion_klerk,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openrest_openrest4net,2,0,0,13,1,56,0,0,1,0,1,0,0,0,0,0,0,0,1
openrest_packages4net,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
oraculum_CEF,2,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Orcomp_CsvHeaderToPoco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orcomp_Orc.FluentTypeFilter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orcomp_Orc.SortedSplitList,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OrganicAdapter_EgyenlitoUniversal,1,0,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5
OrganicAdapter_SoftITOrchard,128,16,13,140,11,0,4,20,24,0,14,5,0,0,2,20,7,3,15
OrleansContrib_orleans-samples,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
OrleansContrib_orleans.serialization.json,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrleansContrib_orleans.storageprovider.cloudservicewrapper,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ormikon_NetTypeS,12,3,1,9,0,0,0,11,2,0,0,1,0,0,0,1,1,0,2
ornoand_Diplom,3,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
orzechowska_PensjonatV1.0,11,4,0,8,46,1,0,7,0,0,2,0,0,0,0,0,0,0,0
osbornm_TVRename,4,2,9,31,5,47,7,1,7,0,12,0,0,0,0,2,5,1,1
osmantuna_Puzzle,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
osvein_PowerTray,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otiel_SoundCloudDownloader,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ouhi2008_NuGetGalleryWithLDAP,20,0,0,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OurDemoGroup_Samples,21,3,3,21,6,9,1,5,1,0,8,0,0,0,0,0,0,0,2
oxyplot_documentation-examples,7,0,0,29,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oxyplot_icon-generator,2,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
p00rleno_reddit-bot-public,6,0,0,15,1,0,0,1,2,0,5,0,0,0,0,0,0,0,0
pablovargan_WP81UniversalTemplates,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paf31_initialround,1,0,0,19,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0
pahakia_csharplib,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
paladin-t_frameshop,4,5,7,12,12,2,0,1,10,0,44,0,0,0,0,0,0,0,1
pandalabo_CrossWordPuzzleGenerator,1,0,1,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0
panicoenlaxbox_MongoDBOutputCache,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
panicoenlaxbox_MvcDonutCaching.MongoDBOutputCache,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panopticoncentral_chakra-host,0,1,0,1,0,0,0,0,4,0,17,0,0,0,0,0,0,0,4
Panopto_SchedulingTool,6,0,2,10,16,2,0,1,4,0,0,0,0,0,0,0,0,0,0
papagenoo_xamarintut,0,2,1,9,1,8,0,1,2,0,0,0,0,0,9,3,0,0,0
papnkukn_spwf01sx,3,1,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
partizanes_CheckService,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PartTimeLegend_BitcoinBrainWalletSweeper,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathfinder-Fr_PathfinderDb,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patkleef_EPiServerTranslatorLocalizationProvider,0,0,0,37,0,2,0,6,0,0,0,0,0,0,0,0,0,1,3
patriksvensson_tail,3,0,1,5,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0
PaulDMendoza_DownmarkerElite,3,3,3,9,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0
PaulWeakley_Einstein.Web.OAuth,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pavius_The-Dot-Factory,1,1,2,0,1,3,0,1,2,0,1,0,0,0,0,0,0,0,0
pcrouillere_tableauInteractif,10,10,12,46,6,48,0,8,14,0,14,0,0,0,0,0,0,0,0
pdrosos_TelerikAcademy,46,15,14,60,13,35,8,0,1,0,20,0,0,1,1,20,7,2,39
pebblecode_EducationPathways,10,0,4,7,1,3,0,2,3,0,0,0,0,0,1,0,0,0,1
pedja1_TVDb,1,0,1,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0
pedroarapua_aspnet-gerador-codigo,6,0,1,2,18,0,0,1,4,0,0,0,0,0,0,0,0,0,0
pedroarapua_aspnet-web-controls,7,8,1,16,8,0,0,1,0,0,0,0,0,0,0,0,32,0,0
pedroarapua_intranet,18,4,0,51,4,0,0,2,1,0,8,2,0,0,0,0,2,0,37
pekkah_Tanka.FileSystem.WebApi,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pepsee_WCell.SpecialTools,4,2,1,8,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0
persistentsystems_adcms,11,0,1,0,7,2,0,8,2,0,13,0,0,0,0,0,0,0,0
perspicapps_pa.toolbox,12,2,2,48,3,5,0,2,4,0,0,0,0,2,0,1,1,1,1
Perzivan_Poking,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeteGoo_MicroIoc,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-raven_FluentBuilders,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
peterantonyrausch_tca-sorteador,23,0,0,14,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2
peterkhoa_hdtl,0,2,1,19,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
PeteShearer_ProjectEuler,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeteW_ElmahExtensions,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petlof_csharpsqlite,3,31,26,2,24,14,5,1,28,1,281,3,0,2,0,11,2,0,3
phaeron_LVNPOI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phaetto_FoosPi,7,1,0,6,1,9,0,2,0,0,0,0,0,0,3,0,0,0,0
phan-anh-tuan_DataAnalytic,8,4,1,29,5,0,0,9,0,0,0,0,0,0,0,7,0,0,0
PhantomMatthew_TeahourFm,13,54,38,83,124,12,0,3,58,0,151,9,0,4,2,26,95,2,22
PHBCL_INNOVA,0,0,0,15,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0
phenixdotnet_Hangfire.Unity,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhilipHAW_HES,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PhiloSoftware_PhiloSoftware.Core,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
philotical_PlanitronReloaded,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phiree_namename,11,0,0,41,8,6,0,17,1,0,8,1,0,0,0,1,0,0,17
phlegma_TagMotion,4,22,6,8,218,8,1,5,17,1,145,2,0,0,9,0,49,0,15
Phog_StalkR,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Phybbit_kinect-data-transmitter,5,0,3,3,4,8,0,3,2,0,5,0,0,0,0,0,0,0,0
PileOfFish_PileOfFishProductions,4,0,14,18,2,66,0,2,22,0,62,0,0,0,0,8,2,0,4
pilotcam_WingTail,0,0,1,3,5,2,0,3,4,0,7,0,0,0,0,0,0,0,0
pingfu_influxdb-csharp,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
Pinmaps_Pinmaps.netApiClient,5,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0
PintaProject_BlockBrush,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piontec_nStack,7,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
pipelinesoftwareinc_Lead-Harvester,4,1,0,13,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0
piplcom_piplapis-csharp,1,3,0,5,1,4,3,1,0,0,0,1,0,0,0,0,0,0,2
piranha771_ClooN,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
PiranhaCMS_Piranha.Redis,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pitermarx_NCalc-Edge,1,0,0,1,1,0,0,0,4,0,31,0,0,0,2,2,0,0,0
Pixum_Pixum.API-csharp,13,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
pizzaoverhead_CollisionFX,0,0,1,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
pizzaoverhead_WheelSounds,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pjtown_csharp-redis,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,7
pkgs-at_at.pkgs.csharp,15,2,9,28,58,12,0,3,21,2,135,2,0,0,0,12,8,1,9
plmwong_nuget-dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ploufs_Greenshot-TFS-Plugin,0,1,0,0,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0
plter_DontTouchWhiteBlock,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pluniewski_reactive-forms-sample,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pmarcis_dict-filtering,0,2,0,1,4,15,0,0,2,0,0,1,0,0,0,0,0,0,0
pmcfernandes_KoobooWebMatrixExtension,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pmdcp_framework,7,1,15,47,58,17,0,6,16,0,30,0,0,0,0,15,6,0,0
PMelia07_CA2,0,0,0,16,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1
pmichna_Finite,6,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0
pmprete_Pipeline,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0
polanski10_stocksharp,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PolarbearDK_Miracle.Arguments,9,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PolarbearDK_Miracle.Macros,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pomma89_Thrower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppatierno_mqttlocation,7,3,5,23,21,6,0,3,6,0,0,3,0,0,0,2,27,0,0
ppittle_CopaceticSoftware.Common,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppschweiz_MemberDatabase,6,1,1,33,8,0,4,1,1,0,18,0,0,0,0,5,2,0,2
pragmadash_EnumerableDemo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
prebenh_MobileVikings,0,0,0,12,4,1,2,1,0,0,0,0,0,0,0,7,5,0,0
preda7or_game1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prefab_interpretation,4,3,1,7,1,7,0,1,0,0,4,0,0,0,0,0,0,1,0
prefab_io,1,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
Prhythm_CamlMaker,1,1,3,6,3,6,0,1,5,0,0,0,0,0,0,0,0,0,0
priyank_GeckoFX,4,3,3,45,15,2,0,6,15,0,24,0,0,1,2,21,0,2,3
proactima_ElasticSearchClient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proactima_UXRiskLogger,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
prog76_csexwb2,46,8,12,102,12,95,0,32,17,0,7,0,0,0,0,2,1,0,0
programfreaks_WAC2014-Droid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
programista25_MathPlotter,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
project-hu_hu,19,0,7,44,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0
projectkudu_KuduVfs,2,0,2,3,4,0,0,1,8,0,9,0,0,0,0,4,0,0,1
Projekt-I-VP_Virtualne-Prechadzky,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ProjektGsicht_SYF-Client,1,0,0,1,0,13,0,1,0,0,3,0,0,0,0,0,0,0,0
prokhor-ozornin_Catharsis.NET.Repository,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
prosthetichead_Datacadia,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ProtossEngineering_TwitterAuth,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ProxyRare_flux,10,7,11,50,10,55,0,3,20,1,700,2,0,0,0,42,5,0,0
prresearcher_pr-Researcher,229,15,33,218,114,372,2,150,53,5,320,2,0,1,2,23,28,0,47
pruedence_project_average,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
